item_name,kind_name,rank,unit,day1,dpr1,item_code,rank_code,day2,dpr2,day3,dpr3,day4,dpr4,day5,dpr5,day6,dpr6,day7,dpr7
쌀,20kg(20kg),상품,20kg,당일 (01/08),"56,967",111,04,1일전 (01/07),-,1주일전 (01/01),-,2주일전 (12/25),-,1개월전,"43,340",1년전,"50,151",일평년,"53,266"
찹쌀,일반계(1kg),상품,1kg,당일 (01/08),"3,633",112,04,1일전 (01/07),-,1주일전 (01/01),-,2주일전 (12/25),-,1개월전,"3,578",1년전,"3,677",일평년,"4,670"
콩,흰 콩(국산)(500g),상품,500g,당일 (01/08),"4,700",141,04,1일전 (01/07),-,1주일전 (01/01),-,2주일전 (12/25),-,1개월전,"4,906",1년전,"5,497",일평년,"5,166"
팥,붉은 팥(국산)(500g),상품,500g,당일 (01/08),"7,782",142,04,1일전 (01/07),-,1주일전 (01/01),-,2주일전 (12/25),-,1개월전,"7,920",1년전,"6,663",일평년,"7,788"
녹두,국산(500g),상품,500g,당일 (01/08),"11,518",143,04,1일전 (01/07),-,1주일전 (01/01),-,2주일전 (12/25),-,1개월전,"12,468",1년전,"10,664",일평년,"9,098"
고구마,밤(1kg),상품,1kg,당일 (01/08),"5,567",151,04,1일전 (01/07),-,1주일전 (01/01),-,2주일전 (12/25),-,1개월전,"5,278",1년전,"5,198",일평년,"5,311"
감자,수미(노지)(100g),상품,100g,당일 (01/08),384,152,04,1일전 (01/07),-,1주일전 (01/01),-,2주일전 (12/25),-,1개월전,385,1년전,431,일평년,364
메밀,메밀(수입)(1kg),중품,1kg,당일 (01/08),"3,100",144,05,1일전 (01/07),-,1주일전 (01/01),-,2주일전 (12/25),-,1개월전,"3,827",1년전,"4,775",일평년,"3,533"
양배추,양배추(1포기),상품,1포기,당일 (01/08),"3,698",212,04,1일전 (01/07),-,1주일전 (01/01),-,2주일전 (12/25),-,1개월전,"3,733",1년전,"3,769",일평년,"3,741"
시금치,시금치(100g),상품,100g,당일 (01/08),762,213,04,1일전 (01/07),-,1주일전 (01/01),-,2주일전 (12/25),-,1개월전,743,1년전,744,일평년,610
상추,적(100g),상품,100g,당일 (01/08),"1,206",214,04,1일전 (01/07),-,1주일전 (01/01),-,2주일전 (12/25),-,1개월전,"1,099",1년전,"1,526",일평년,"1,129"
적상추,적(100g),상품,100g,당일 (01/08),"1,206",214,04,1일전 (01/07),-,1주일전 (01/01),-,2주일전 (12/25),-,1개월전,"1,099",1년전,"1,526",일평년,"1,129"
청상추,청(100g),상품,100g,당일 (01/08),"1,359",214,04,1일전 (01/07),-,1주일전 (01/01),-,2주일전 (12/25),-,1개월전,"1,187",1년전,"1,590",일평년,"1,142"
얼갈이배추,얼갈이배추(1kg),상품,1kg,당일 (01/08),"3,870",215,04,1일전 (01/07),-,1주일전 (01/01),-,2주일전 (12/25),-,1개월전,"2,926",1년전,"2,865",일평년,"2,451"
수박,수박(1개),상품,1개,당일 (01/08),"21,990",221,04,1일전 (01/07),-,1주일전 (01/01),-,2주일전 (12/25),-,1개월전,"20,668",1년전,"22,600",일평년,"23,561"
오이,가시계통(10개),상품,10개,당일 (01/08),"21,630",223,04,1일전 (01/07),-,1주일전 (01/01),-,2주일전 (12/25),-,1개월전,"13,925",1년전,"18,381",일평년,"13,146"
가시오이,가시계통(10개),상품,10개,당일 (01/08),"21,630",223,04,1일전 (01/07),-,1주일전 (01/01),-,2주일전 (12/25),-,1개월전,"13,925",1년전,"18,381",일평년,"13,146"
다다기오이,다다기계통(10개),상품,10개,당일 (01/08),"14,762",223,04,1일전 (01/07),-,1주일전 (01/01),-,2주일전 (12/25),-,1개월전,"11,089",1년전,"12,497",일평년,"11,370"
취청오이,취청(10개),상품,10개,당일 (01/08),"18,863",223,04,1일전 (01/07),-,1주일전 (01/01),-,2주일전 (12/25),-,1개월전,"14,468",1년전,"16,776",일평년,"11,532"
애호박,애호박(1개),상품,1개,당일 (01/08),"2,401",224,04,1일전 (01/07),-,1주일전 (01/01),-,2주일전 (12/25),-,1개월전,"1,500",1년전,"2,236",일평년,"1,913"
쥬키니,쥬키니(1개),상품,1개,당일 (01/08),"1,990",224,04,1일전 (01/07),-,1주일전 (01/01),-,2주일전 (12/25),-,1개월전,"1,931",1년전,"2,406",일평년,"1,691"
토마토,토마토(1kg),상품,1kg,당일 (01/08),"5,922",225,04,1일전 (01/07),-,1주일전 (01/01),-,2주일전 (12/25),-,1개월전,"6,407",1년전,"5,173",일평년,"5,168"
무,월동(1개),상품,1개,당일 (01/08),"1,806",231,04,1일전 (01/07),-,1주일전 (01/01),-,2주일전 (12/25),-,1개월전,"1,524",1년전,"1,892",일평년,"1,867"
당근,무세척(1kg),상품,1kg,당일 (01/08),"3,393",232,04,1일전 (01/07),-,1주일전 (01/01),-,2주일전 (12/25),-,1개월전,"4,108",1년전,"4,651",일평년,"3,836"
열무,열무(1kg),상품,1kg,당일 (01/08),"6,750",233,04,1일전 (01/07),-,1주일전 (01/01),-,2주일전 (12/25),-,1개월전,"3,754",1년전,"2,957",일평년,"2,541"
