item_name,kind_name,rank,unit,day1,dpr1,item_code,rank_code,day2,dpr2,day3,dpr3,day4,dpr4,day5,dpr5,day6,dpr6,day7,dpr7
쌀,20kg(20kg),상품,20kg,당일 (02/28),"54,967",111,04,1일전 (02/27),"55,189",1주일전 (02/21),"54,967",2주일전 (02/14),"55,633",1개월전,"43,051",1년전,"50,320",일평년,"52,489"
찹쌀,일반계(1kg),상품,1kg,당일 (02/28),"3,873",112,04,1일전 (02/27),"3,634",1주일전 (02/21),"3,646",2주일전 (02/14),"3,888",1개월전,"3,798",1년전,"3,660",일평년,"4,664"
콩,흰 콩(국산)(500g),상품,500g,당일 (02/28),"5,228",141,04,1일전 (02/27),"5,228",1주일전 (02/21),"5,228",2주일전 (02/14),"5,377",1개월전,"5,058",1년전,"5,507",일평년,"5,226"
팥,붉은 팥(국산)(500g),상품,500g,당일 (02/28),"8,321",142,04,1일전 (02/27),"8,488",1주일전 (02/21),"8,289",2주일전 (02/14),"8,810",1개월전,"8,516",1년전,"6,743",일평년,"8,167"
녹두,국산(500g),상품,500g,당일 (02/28),"12,823",143,04,1일전 (02/27),"12,823",1주일전 (02/21),"12,823",2주일전 (02/14),"12,637",1개월전,"11,793",1년전,"10,430",일평년,"9,247"
고구마,밤(1kg),상품,1kg,당일 (02/28),"5,271",151,04,1일전 (02/27),"5,349",1주일전 (02/21),"5,374",2주일전 (02/14),"4,956",1개월전,"5,122",1년전,"5,237",일평년,"5,361"
감자,수미(노지)(100g),상품,100g,당일 (02/28),419,152,04,1일전 (02/27),409,1주일전 (02/21),409,2주일전 (02/14),419,1개월전,369,1년전,528,일평년,466
메밀,메밀(수입)(1kg),중품,1kg,당일 (02/28),"3,600",144,05,1일전 (02/27),"3,600",1주일전 (02/21),"3,600",2주일전 (02/14),"3,600",1개월전,"3,767",1년전,"4,625",일평년,"3,472"
양배추,양배추(1포기),상품,1포기,당일 (02/28),"3,489",212,04,1일전 (02/27),"3,489",1주일전 (02/21),"3,405",2주일전 (02/14),"3,634",1개월전,"3,505",1년전,"3,816",일평년,"3,810"
시금치,시금치(100g),상품,100g,당일 (02/28),985,213,04,1일전 (02/27),"1,059",1주일전 (02/21),"1,201",2주일전 (02/14),"1,292",1개월전,968,1년전,829,일평년,688
