item_name,kind_name,rank,unit,day1,dpr1,item_code,rank_code,day2,dpr2,day3,dpr3,day4,dpr4,day5,dpr5,day6,dpr6,day7,dpr7
쌀,20kg(20kg),상품,20kg,당일 (06/10),"53,825",111,04,1일전 (06/09),-,1주일전 (06/03),"54,200",2주일전 (05/27),"53,756",1개월전,"40,998",1년전,"50,556",일평년,"51,817"
찹쌀,일반계(1kg),상품,1kg,당일 (06/10),"4,032",112,04,1일전 (06/09),-,1주일전 (06/03),"4,032",2주일전 (05/27),"3,958",1개월전,"3,711",1년전,"3,659",일평년,"4,414"
콩,흰 콩(국산)(500g),상품,500g,당일 (06/10),"5,310",141,04,1일전 (06/09),-,1주일전 (06/03),"5,324",2주일전 (05/27),"5,324",1개월전,"5,353",1년전,"5,298",일평년,"5,233"
팥,붉은 팥(국산)(500g),상품,500g,당일 (06/10),"9,922",142,04,1일전 (06/09),-,1주일전 (06/03),"9,922",2주일전 (05/27),"9,876",1개월전,"9,078",1년전,"7,331",일평년,"7,923"
녹두,국산(500g),상품,500g,당일 (06/10),"12,772",143,04,1일전 (06/09),-,1주일전 (06/03),"12,904",2주일전 (05/27),"12,904",1개월전,"11,917",1년전,"9,832",일평년,"9,221"
고구마,밤(1kg),상품,1kg,당일 (06/10),"5,703",151,04,1일전 (06/09),-,1주일전 (06/03),"5,576",2주일전 (05/27),"5,982",1개월전,"5,558",1년전,"5,406",일평년,"5,862"
감자,수미(노지)(100g),상품,100g,당일 (06/10),404,152,04,1일전 (06/09),-,1주일전 (06/03),500,2주일전 (05/27),550,1개월전,369,1년전,494,일평년,422
메밀,메밀(수입)(1kg),중품,1kg,당일 (06/10),"3,000",144,05,1일전 (06/09),-,1주일전 (06/03),"3,000",2주일전 (05/27),"3,000",1개월전,"3,627",1년전,"4,404",일평년,"3,855"
양배추,양배추(1포기),상품,1포기,당일 (06/10),"5,360",212,04,1일전 (06/09),-,1주일전 (06/03),"5,718",2주일전 (05/27),"6,022",1개월전,"6,203",1년전,"4,190",일평년,"3,764"
시금치,시금치(100g),상품,100g,당일 (06/10),726,213,04,1일전 (06/09),-,1주일전 (06/03),774,2주일전 (05/27),675,1개월전,689,1년전,783,일평년,696
상추,적(100g),상품,100g,당일 (06/10),928,214,04,1일전 (06/09),-,1주일전 (06/03),914,2주일전 (05/27),877,1개월전,918,1년전,981,일평년,868
