item_name,kind_name,rank,unit,day1,dpr1,item_code,rank_code,day2,dpr2,day3,dpr3,day4,dpr4,day5,dpr5,day6,dpr6,day7,dpr7
쌀,20kg(20kg),상품,20kg,당일 (09/12),"49,456",111,04,1일전 (09/11),"49,456",1주일전 (09/05),"49,900",2주일전 (08/29),"50,611",1개월전,"39,399",1년전,"55,071",일평년,"53,111"
찹쌀,일반계(1kg),상품,1kg,당일 (09/12),"3,930",112,04,1일전 (09/11),"3,930",1주일전 (09/05),"3,819",2주일전 (08/29),"3,992",1개월전,"3,981",1년전,"3,688",일평년,"4,398"
콩,흰 콩(국산)(500g),상품,500g,당일 (09/12),"5,053",141,04,1일전 (09/11),"5,053",1주일전 (09/05),"5,106",2주일전 (08/29),"5,106",1개월전,"5,236",1년전,"5,040",일평년,"5,072"
팥,붉은 팥(국산)(500g),상품,500g,당일 (09/12),"10,506",142,04,1일전 (09/11),"10,506",1주일전 (09/05),"10,506",2주일전 (08/29),"10,506",1개월전,"10,419",1년전,"8,043",일평년,"7,671"
녹두,국산(500g),상품,500g,당일 (09/12),"11,580",143,04,1일전 (09/11),"11,580",1주일전 (09/05),"12,009",2주일전 (08/29),"12,094",1개월전,"11,552",1년전,"11,831",일평년,"10,032"
고구마,밤(1kg),상품,1kg,당일 (09/12),"5,237",151,04,1일전 (09/11),"5,126",1주일전 (09/05),"5,366",2주일전 (08/29),"5,326",1개월전,"5,520",1년전,"5,879",일평년,"5,733"
감자,수미(노지)(100g),상품,100g,당일 (09/12),289,152,04,1일전 (09/11),293,1주일전 (09/05),300,2주일전 (08/29),319,1개월전,314,1년전,337,일평년,317
메밀,메밀(수입)(1kg),중품,1kg,당일 (09/12),"3,000",144,05,1일전 (09/11),"3,000",1주일전 (09/05),"3,000",2주일전 (08/29),"3,000",1개월전,"3,456",1년전,"3,887",일평년,"3,777"
배추,여름(고랭지)(1포기),상품,1포기,당일 (09/12),"7,724",211,04,1일전 (09/11),"7,454",1주일전 (09/05),"7,119",2주일전 (08/29),"6,235",1개월전,"6,463",1년전,"5,509",일평년,"7,039"
고랭지배추,여름(고랭지)(1포기),상품,1포기,당일 (09/12),"7,724",211,04,1일전 (09/11),"7,454",1주일전 (09/05),"7,119",2주일전 (08/29),"6,235",1개월전,"6,463",1년전,"5,509",일평년,"7,039"
